enum_H,enum_ψREF,enum_pool,enum_method,nV,nH,seed_H,seed_ψ,numparams,numiters,runtime,purity,entropy,distance,fidelity
twolocal,entangled,twolocal,overlap,3,2,2,2,0,0,0.0,0.5002590580506946,0.6928881001342552,0.17872974490185908,0.4845299547864987
twolocal,entangled,twolocal,overlap,3,2,2,2,1,4,0.028589963912963867,0.5002590580506946,0.6928881001342536,0.18310510783287337,0.600239171830495
twolocal,entangled,twolocal,overlap,3,2,2,2,2,9,0.03632783889770508,0.5002590580506945,0.6928881001342537,0.18186612233594865,0.6363371139141859
twolocal,entangled,twolocal,overlap,3,2,2,2,3,15,0.05059695243835449,0.5002590580506949,0.6928881001342572,0.1790150561208244,0.6586895122609763
twolocal,entangled,twolocal,overlap,3,2,2,2,4,23,0.08517980575561523,0.4883373832845397,0.8278071579359101,0.29258785052506764,0.7492307159219224
twolocal,entangled,twolocal,overlap,3,2,2,2,5,31,0.1243429183959961,0.5043863635229316,0.7917426139101518,0.24524827798015159,0.772672677844038
twolocal,entangled,twolocal,overlap,3,2,2,2,6,39,0.17214107513427734,0.5034393860644103,0.8051629393414705,0.18321071408354878,0.794957992755472
twolocal,entangled,twolocal,overlap,3,2,2,2,7,47,0.22263407707214355,0.5038160228972861,0.808624802301009,0.19711493524951623,0.8093903348310447
twolocal,entangled,twolocal,overlap,3,2,2,2,8,55,0.2961270809173584,0.5032166813043923,0.8103483805954406,0.20105153687789257,0.8167585841227738
twolocal,entangled,twolocal,overlap,3,2,2,2,9,64,0.3598918914794922,0.4986594477725452,0.8194140545417544,0.21436896820727863,0.8287552467470732
twolocal,entangled,twolocal,overlap,3,2,2,2,10,75,0.460277795791626,0.5411169032579289,0.7657852524880779,0.1765625774521676,0.8433457342685088
twolocal,entangled,twolocal,overlap,3,2,2,2,11,89,0.6114716529846191,0.39359558225622465,1.1078308913714472,0.11372370305546864,0.8795793543851366
twolocal,entangled,twolocal,overlap,3,2,2,2,12,103,0.7684488296508789,0.3625431814818037,1.1626709233717896,0.11330509173026393,0.8933759021929889
twolocal,entangled,twolocal,overlap,3,2,2,2,13,116,0.9207677841186523,0.3636535610929047,1.1554583863753312,0.07329202383733124,0.9000787315428626
twolocal,entangled,twolocal,overlap,3,2,2,2,14,131,1.161860704421997,0.3522221358281795,1.1775290556756224,0.07268845306085091,0.9062195421798505
twolocal,entangled,twolocal,overlap,3,2,2,2,15,146,1.4023916721343994,0.3546413552780592,1.1714266380378586,0.05373409794724638,0.9091625114011045
twolocal,entangled,twolocal,overlap,3,2,2,2,16,161,1.6359376907348633,0.34915348777935973,1.1833980795902892,0.06211006129432665,0.9122715245757854
twolocal,entangled,twolocal,overlap,3,2,2,2,17,177,1.90671968460083,0.36034196625024717,1.1630505112762866,0.07073062666222232,0.9172059830904148
twolocal,entangled,twolocal,overlap,3,2,2,2,18,195,2.251607656478882,0.3618155807439035,1.1612766960930065,0.05501357632138225,0.9196830781712568
twolocal,entangled,twolocal,overlap,3,2,2,2,19,212,2.595247745513916,0.36456648085577253,1.1579722356091482,0.056622072389957374,0.922753837009402
twolocal,entangled,twolocal,overlap,3,2,2,2,20,229,2.9154865741729736,0.3619587684102828,1.1632683219178803,0.05352756628133326,0.9233840226467251
twolocal,entangled,twolocal,overlap,3,2,2,2,21,247,3.287360668182373,0.35855611678593713,1.170823271176956,0.05526118494269489,0.92471546762277
twolocal,entangled,twolocal,overlap,3,2,2,2,22,266,3.6833887100219727,0.35873000246213527,1.1702880401014175,0.04929065563639132,0.9252931778438791
twolocal,entangled,twolocal,overlap,3,2,2,2,23,286,4.138320684432983,0.3627584592011075,1.1666494203944255,0.04646336061218083,0.9261191917088325
twolocal,entangled,twolocal,overlap,3,2,2,2,24,306,4.6146626472473145,0.3533651618709519,1.1812800895283762,0.040121725755976445,0.9265262480954248
twolocal,entangled,twolocal,overlap,3,2,2,2,25,327,5.120647668838501,0.34847641625651965,1.1915286248160357,0.03372290927063758,0.9276565793336723
twolocal,entangled,twolocal,overlap,3,2,2,2,26,349,5.653689622879028,0.34787919571215004,1.1924382706388628,0.03955873758405103,0.9281565145734444
twolocal,entangled,twolocal,overlap,3,2,2,2,27,371,6.156761646270752,0.3476834528468908,1.1931720111219826,0.04626381127869517,0.9285140309668871
twolocal,entangled,twolocal,overlap,3,2,2,2,28,393,6.761740684509277,0.3505393149579253,1.1889324493031108,0.04563711034720784,0.9286943887791946
